miRNA,transcript,start,type,log_kd,note,p3.score
hsa-miR-505-3p,hsa_circ_0128751|chr5:179922651-179987610+|ENST00000393356.1|CNOT6,34384,7mer-m8,-2437,TDMD?,6
hsa-miR-505-3p,hsa_circ_0128752|chr5:179976930-179981880+|ENST00000393356.1|CNOT6,647,7mer-m8,-2437,TDMD?,6
hsa-miR-505-3p,hsa_circ_0128753|chr5:179976930-179987610+|ENST00000393356.1|CNOT6,647,7mer-m8,-2437,TDMD?,6
hsa-miR-505-3p,hsa_circ_0129705|chr5:77900537-77928191-|ENST00000515349.1|LHFPL2,24,7mer-a1,-2291,TDMD?,6
hsa-miR-505-3p,hsa_circ_0129706|chr5:77928086-77928191-|NM_005779|LHFPL2,24,7mer-a1,-2291,TDMD?,6
hsa-miR-505-3p,hsa_circ_0130578|chr6:126314902-126361991+|NM_001031712|TRMT11,1616,7mer-m8,-2753,TDMD?,6
hsa-miR-505-3p,hsa_circ_0133259|chr7:128607333-128615989-|NR_034053|TNPO3,525,7mer-a1,-1847,TDMD?,6
hsa-miR-505-3p,hsa_circ_0133260|chr7:128607333-128620085-|NR_034053|TNPO3,727,7mer-a1,-1847,TDMD?,6
hsa-miR-505-3p,hsa_circ_0135433|chr8:105025669-105105871+|ENST00000507740.1|RIMS2,9659,7mer-m8,-2439,TDMD?,7
hsa-miR-505-3p,hsa_circ_0138587|chr9:28602143-28670278-|NM_152570|LINGO2,273,8mer,-3258,TDMD?,6
hsa-miR-505-3p,hsa_circ_0138789|chr9:4490569-4561520-|NM_004170|SLC1A1,44895,7mer-a1,-2203,TDMD,8
hsa-miR-505-3p,hsa_circ_0138819|chr9:4799158-4827033+|NM_005772|RCL1,16583,7mer-m8,-1943,TDMD,6
hsa-miR-512-3p,hsa_circ_0001575|chr6:10728872-10751467+|NM_016462|TMEM14C,19128,7mer-m8,-3304,TDMD,7
hsa-miR-512-3p,hsa_circ_0001756|chr7:139415730-139416814-|NM_001113239|HIPK2,278,7mer-m8,-3677,TDMD?,8
hsa-miR-512-3p,hsa_circ_0002010|chr10:47232155-48944635-|TCONS_l2_00004179|TCONS_l2_00004179,315555,7mer-m8,-3136,TDMD?,6
hsa-miR-512-3p,hsa_circ_0002010|chr10:47232155-48944635-|TCONS_l2_00004179|TCONS_l2_00004179,569102,7mer-a1,-2581,TDMD,9
hsa-miR-512-3p,hsa_circ_0002461|chr10:46224309-47896829+|NM_015262|FAM21C,788916,7mer-m8,-3425,TDMD?,6
hsa-miR-512-3p,hsa_circ_0002461|chr10:46224309-47896829+|NM_015262|FAM21C,679690,7mer-a1,-2264,TDMD?,6
hsa-miR-512-3p,hsa_circ_0002978|chr1:144598511-146395516+|NM_001039703|NBPF10,444178,7mer-a1,-2619,TDMD?,6
hsa-miR-512-3p,hsa_circ_0003083|chr10:47232155-48943556-|TCONS_l2_00004179|TCONS_l2_00004179,315366,7mer-m8,-3136,TDMD?,6
hsa-miR-512-3p,hsa_circ_0003083|chr10:47232155-48943556-|TCONS_l2_00004179|TCONS_l2_00004179,568913,7mer-a1,-2581,TDMD,9
hsa-miR-512-3p,hsa_circ_0003163|chr1:222652709-224149975-|TCONS_l2_00001808|TCONS_l2_00001808,479221,7mer-m8,-4377,TDMD?,7
hsa-miR-512-3p,hsa_circ_0003317|chr7:72604105-74159280+|NM_032999|GTF2I,494515,7mer-m8,-3272,TDMD?,7
hsa-miR-512-3p,hsa_circ_0003317|chr7:72604105-74159280+|NM_032999|GTF2I,213955,7mer-m8,-3212,TDMD?,6
hsa-miR-512-3p,hsa_circ_0003547|chr10:46233430-47896829+|NM_015262|FAM21C,788751,7mer-m8,-3425,TDMD?,6
hsa-miR-512-3p,hsa_circ_0003547|chr10:46233430-47896829+|NM_015262|FAM21C,679525,7mer-a1,-2264,TDMD?,6
hsa-miR-512-3p,hsa_circ_0003603|chr7:72607064-74157788+|NM_003388|CLIP2,491556,7mer-m8,-3272,TDMD?,7
hsa-miR-512-3p,hsa_circ_0003603|chr7:72607064-74157788+|NM_003388|CLIP2,210996,7mer-m8,-3212,TDMD?,6
hsa-miR-512-3p,hsa_circ_0004097|chr10:46753787-47232156-|NM_031912|SYT15,254684,7mer-a1,-2747,TDMD?,8
hsa-miR-512-3p,hsa_circ_0004176|chr14:76498297-76525716+|NM_001102564|IFT43,18335,7mer-m8,-3120,TDMD?,6
hsa-miR-512-3p,hsa_circ_0004177|chr1:144598511-145298366+|NM_001039703|NBPF10,444178,7mer-a1,-2619,TDMD?,6
hsa-miR-512-3p,hsa_circ_0004601|chr17:44552565-44791352+|None|None,45229,7mer-a1,-2723,TDMD?,7
hsa-miR-512-3p,hsa_circ_0004784|chr1:144598511-146400302+|NM_001039703|NBPF10,444178,7mer-a1,-2619,TDMD?,6
hsa-miR-512-3p,hsa_circ_0004986|chr10:46751425-47235609-|TCONS_l2_00004168|TCONS_l2_00004168,258137,7mer-a1,-2747,TDMD?,8
hsa-miR-512-3p,hsa_circ_0005048|chr10:46754866-47232156-|NM_031912|SYT15,254684,7mer-a1,-2747,TDMD?,8
hsa-miR-512-3p,hsa_circ_0005136|chr6:10749434-10755465+|NM_030969|TMEM14B,100,7mer-m8,-3304,TDMD,7
hsa-miR-512-3p,hsa_circ_0005283|chr7:72605593-74157788+|NM_003388|CLIP2,493027,7mer-m8,-3272,TDMD?,7
hsa-miR-512-3p,hsa_circ_0005283|chr7:72605593-74157788+|NM_003388|CLIP2,212467,7mer-m8,-3212,TDMD?,6
hsa-miR-512-3p,hsa_circ_0005911|chr10:46778891-47253595+|NR_027632|FAM35B,255821,7mer-m8,-3425,TDMD?,6
hsa-miR-512-3p,hsa_circ_0005911|chr10:46778891-47253595+|NR_027632|FAM35B,146595,7mer-a1,-2264,TDMD?,6
hsa-miR-512-3p,hsa_circ_0006152|chr10:46772793-47259683+|NR_027632|FAM35B,261919,7mer-m8,-3425,TDMD?,6
hsa-miR-512-3p,hsa_circ_0006152|chr10:46772793-47259683+|NR_027632|FAM35B,152693,7mer-a1,-2264,TDMD?,6
hsa-miR-512-3p,hsa_circ_0006372|chr7:72469198-74301260-|NR_040582|STAG3L3,196942,7mer-m8,-3498,TDMD?,7
hsa-miR-512-3p,hsa_circ_0006625|chr17:44552565-44806300+|None|None,45229,7mer-a1,-2723,TDMD?,7
hsa-miR-512-3p,hsa_circ_0006643|chr1:144598511-146406601+|NM_001039703|NBPF10,444178,7mer-a1,-2619,TDMD?,6
hsa-miR-512-3p,hsa_circ_0006821|chr7:72604105-74160750+|NM_032999|GTF2I,494515,7mer-m8,-3272,TDMD?,7
hsa-miR-512-3p,hsa_circ_0006821|chr7:72604105-74160750+|NM_032999|GTF2I,213955,7mer-m8,-3212,TDMD?,6
hsa-miR-512-3p,hsa_circ_0007319|chr7:5097409-6771528+|TCONS_l2_00025633|TCONS_l2_00025633,1470681,7mer-m8,-3404,TDMD?,8
hsa-miR-512-3p,hsa_circ_0007319|chr7:5097409-6771528+|TCONS_l2_00025633|TCONS_l2_00025633,1111694,7mer-a1,-2403,TDMD?,8
hsa-miR-512-3p,hsa_circ_0008028|chr10:46235693-47894572+|NM_015262|FAM21C,788515,7mer-m8,-3425,TDMD?,6
hsa-miR-512-3p,hsa_circ_0008028|chr10:46235693-47894572+|NM_015262|FAM21C,679289,7mer-a1,-2264,TDMD?,6
hsa-miR-512-3p,hsa_circ_0008109|chr1:144598511-145293580+|NM_001039703|NBPF10,444178,7mer-a1,-2619,TDMD?,6
hsa-miR-512-3p,hsa_circ_0008167|chr7:72618643-74171152+|NM_003388|CLIP2,479977,7mer-m8,-3272,TDMD?,7
hsa-miR-512-3p,hsa_circ_0008167|chr7:72618643-74171152+|NM_003388|CLIP2,199417,7mer-m8,-3212,TDMD?,6
hsa-miR-512-3p,hsa_circ_0008576|chr7:72694142-74239462-|NM_032408|BAZ1B,135144,7mer-m8,-3498,TDMD?,7
hsa-miR-512-3p,hsa_circ_0008611|chr1:144598511-145299939+|NM_001039703|NBPF10,444178,7mer-a1,-2619,TDMD?,6
hsa-miR-512-3p,hsa_circ_0008634|chr12:66602015-66611015+|NM_007199|IRAK3,29,7mer-m8,-3379,TDMD?,7
hsa-miR-512-3p,hsa_circ_0008733|chr1:144598511-146387227+|NM_001039703|NBPF10,444178,7mer-a1,-2619,TDMD?,6
hsa-miR-512-3p,hsa_circ_0008931|chr10:47235608-48941194-|TCONS_00018502|TCONS_00018502,325784,7mer-m8,-3136,TDMD?,6
hsa-miR-512-3p,hsa_circ_0008931|chr10:47235608-48941194-|TCONS_00018502|TCONS_00018502,561927,7mer-a1,-2581,TDMD,9
hsa-miR-512-3p,hsa_circ_0009013|chr3:195101737-195133645-|NM_012287|ACAP2,9377,7mer-m8,-3600,TDMD?,6
hsa-miR-512-3p,hsa_circ_0009129|chr7:72617462-74172333+|NM_032999|GTF2I,481158,7mer-m8,-3272,TDMD?,7
hsa-miR-512-3p,hsa_circ_0009129|chr7:72617462-74172333+|NM_032999|GTF2I,200598,7mer-m8,-3212,TDMD?,6
hsa-miR-512-3p,hsa_circ_0013829|chr1:144821920-145368684+|NM_001037675|NBPF9,215097,7mer-a1,-2619,TDMD?,6
hsa-miR-512-3p,hsa_circ_0018067|chr10:29839525-30025864-|NM_021738|SVIL,42785,7mer-a1,-2560,TDMD,8
hsa-miR-512-3p,hsa_circ_0021266|chr11:10899927-10900823+|NR_034137|LOC729013,602,8mer,-3932,TDMD,8
hsa-miR-512-3p,hsa_circ_0022843|chr11:65365228-65373552-|NM_002419|MAP3K11,1287,7mer-m8,-4042,TDMD,10
hsa-miR-512-3p,hsa_circ_0022844|chr11:65365228-65375168-|NM_002419|MAP3K11,1702,7mer-m8,-4042,TDMD,10
hsa-miR-512-3p,hsa_circ_0022845|chr11:65365228-65375541-|NM_002419|MAP3K11,1970,7mer-m8,-4042,TDMD,10
hsa-miR-512-3p,hsa_circ_0022846|chr11:65365228-65375919-|NM_002419|MAP3K11,2151,7mer-m8,-4042,TDMD,10
hsa-miR-512-3p,hsa_circ_0031701|chr14:38207980-38437793+|TCONS_00022478|TCONS_00022478,220773,7mer-m8,-3350,TDMD?,6
hsa-miR-512-3p,hsa_circ_0031702|chr14:38408614-38437793+|None|None,20139,7mer-m8,-3350,TDMD?,6
hsa-miR-512-3p,hsa_circ_0036055|chr15:68503600-68549444-|NM_017882|CLN6,13596,7mer-a1,-2514,TDMD?,6
hsa-miR-512-3p,hsa_circ_0036280|chr15:74833547-74890472+|NM_006465|ARID3B,1646,7mer-m8,-3231,TDMD?,7
hsa-miR-512-3p,hsa_circ_0036286|chr15:74882160-74885577+|NM_006465|ARID3B,748,7mer-m8,-3231,TDMD?,7
hsa-miR-512-3p,hsa_circ_0036948|chr15:92397564-92671719+|NM_013272|SLCO3A1,56818,7mer-m8,-4221,TDMD?,6
hsa-miR-512-3p,hsa_circ_0038374|chr16:19741751-19745149+|NM_153208|IQCK,108,7mer-a1,-2581,TDMD?,6
hsa-miR-512-3p,hsa_circ_0038375|chr16:19741751-19746772+|NM_153208|IQCK,108,7mer-a1,-2581,TDMD?,6
hsa-miR-512-3p,hsa_circ_0038376|chr16:19745019-19746772+|NM_153208|IQCK,43,7mer-a1,-2581,TDMD?,6
hsa-miR-512-3p,hsa_circ_0044203|chr17:44590075-44601250+|None|None,7719,7mer-a1,-2723,TDMD?,7
hsa-miR-512-3p,hsa_circ_0044207|chr17:44597577-44601250+|None|None,217,7mer-a1,-2723,TDMD?,7
hsa-miR-512-3p,hsa_circ_0044208|chr17:44597577-44618247+|None|None,217,7mer-a1,-2723,TDMD?,7
hsa-miR-512-3p,hsa_circ_0046644|chr17_ctg5_hap1:1448482-1458090+|NM_016632|ARL17A,6150,7mer-a1,-2723,TDMD?,7
hsa-miR-512-3p,hsa_circ_0046646|chr17_ctg5_hap1:1451565-1458090+|NM_016632|ARL17A,3067,7mer-a1,-2723,TDMD?,7
hsa-miR-512-3p,hsa_circ_0046647|chr17_ctg5_hap1:1451565-1474464+|NM_016632|ARL17A,3067,7mer-a1,-2723,TDMD?,7
hsa-miR-512-3p,hsa_circ_0046648|chr17_ctg5_hap1:1454415-1458090+|NM_016632|ARL17A,217,7mer-a1,-2723,TDMD?,7
hsa-miR-512-3p,hsa_circ_0057115|chr2:173825487-173891987+|NM_007023|RAPGEF4,734,7mer-a1,-2786,TDMD?,7
hsa-miR-512-3p,hsa_circ_0058311|chr2:219591991-219614110+|NM_014640|TTLL4,196,8mer,-3844,TDMD?,8
hsa-miR-512-3p,hsa_circ_0058312|chr2:219602301-219603886+|NM_014640|TTLL4,117,8mer,-3844,TDMD?,8
hsa-miR-512-3p,hsa_circ_0058313|chr2:219602301-219605307+|NM_014640|TTLL4,117,8mer,-3844,TDMD?,8
hsa-miR-512-3p,hsa_circ_0058314|chr2:219602301-219614869+|NM_014640|TTLL4,117,8mer,-3844,TDMD?,8
hsa-miR-512-3p,hsa_circ_0060045|chr20:33714053-33805864-|NR_026728|EDEM2,67212,7mer-m8,-3404,TDMD?,7
hsa-miR-512-3p,hsa_circ_0060046|chr20:33719444-33805864-|NR_026728|EDEM2,67212,7mer-m8,-3404,TDMD?,7
hsa-miR-512-3p,hsa_circ_0061589|chr21:36437232-37342465-|NR_030414|MIR802,584640,7mer-a1,-2972,TDMD,9
hsa-miR-512-3p,hsa_circ_0062459|chr22:22453147-22550244+|None|None,58720,7mer-m8,-3554,TDMD?,7
hsa-miR-512-3p,hsa_circ_0062460|chr22:22453168-22550244+|None|None,58699,7mer-m8,-3554,TDMD?,7
hsa-miR-512-3p,hsa_circ_0062461|chr22:22471243-22550244+|None|None,40624,7mer-m8,-3554,TDMD?,7
hsa-miR-512-3p,hsa_circ_0075604|chr6:10724802-10726241+|NM_016462|TMEM14C,97,7mer-m8,-2798,TDMD,7
hsa-miR-512-3p,hsa_circ_0075605|chr6:10724802-10728960+|NM_016462|TMEM14C,97,7mer-m8,-2798,TDMD,7
hsa-miR-512-3p,hsa_circ_0075606|chr6:10725193-10728960+|NM_001165258|TMEM14C,33,7mer-m8,-2798,TDMD,7
hsa-miR-512-3p,hsa_circ_0075607|chr6:10747994-10755465+|NM_030969|TMEM14B,220,7mer-m8,-3304,TDMD,7
hsa-miR-512-3p,hsa_circ_0079763|chr7:32582752-33079036+|NM_015060|AVL9,424122,7mer-m8,-3235,TDMD,7
hsa-miR-512-3p,hsa_circ_0079797|chr7:33028118-33046456+|NM_007270|FKBP9,1644,7mer-m8,-3235,TDMD,7
hsa-miR-512-3p,hsa_circ_0082667|chr7:139259873-139416814-|NM_022740|HIPK2,278,7mer-m8,-3677,TDMD?,8
hsa-miR-512-3p,hsa_circ_0082672|chr7:139285162-139416814-|NM_022740|HIPK2,278,7mer-m8,-3677,TDMD?,8
hsa-miR-512-3p,hsa_circ_0082673|chr7:139288826-139416814-|NM_022740|HIPK2,278,7mer-m8,-3677,TDMD?,8
hsa-miR-512-3p,hsa_circ_0082674|chr7:139297947-139416814-|NM_022740|HIPK2,278,7mer-m8,-3677,TDMD?,8
hsa-miR-512-3p,hsa_circ_0082676|chr7:139299031-139416814-|NM_022740|HIPK2,278,7mer-m8,-3677,TDMD?,8
hsa-miR-512-3p,hsa_circ_0082678|chr7:139313698-139416814-|NM_022740|HIPK2,278,7mer-m8,-3677,TDMD?,8
hsa-miR-512-3p,hsa_circ_0082679|chr7:139315910-139416814-|NM_022740|HIPK2,278,7mer-m8,-3677,TDMD?,8
hsa-miR-512-3p,hsa_circ_0082680|chr7:139316347-139416814-|NM_022740|HIPK2,278,7mer-m8,-3677,TDMD?,8
hsa-miR-512-3p,hsa_circ_0082681|chr7:139415730-139477693-|NM_022740|HIPK2,568,7mer-m8,-3677,TDMD?,8
hsa-miR-512-3p,hsa_circ_0084685|chr8:68085746-68140367-|NM_006421|ARFGEF1,22934,7mer-m8,-3996,TDMD?,6
hsa-miR-512-3p,hsa_circ_0088170|chr9:116973261-116980859+|NM_032888|COL27A1,6362,7mer-m8,-3302,TDMD?,6
hsa-miR-512-3p,hsa_circ_0094088|chr10:7318853-7407477-|NM_001029880|SFMBT2,52704,7mer-m8,-4299,TDMD?,6
hsa-miR-512-3p,hsa_circ_0094088|chr10:7318853-7407477-|NM_001029880|SFMBT2,73040,7mer-a1,-2168,TDMD?,7
hsa-miR-512-3p,hsa_circ_0094523|chr10:94773950-94804316+|NM_019053|EXOC6,27951,8mer,-3533,TDMD,6
hsa-miR-512-3p,hsa_circ_0094946|chr11:110306557-110351417+|NM_004109|FDX1,17853,7mer-m8,-3996,TDMD,7
hsa-miR-512-3p,hsa_circ_0094947|chr11:110306557-110360326+|NM_004109|FDX1,17853,7mer-m8,-3996,TDMD,7
hsa-miR-512-3p,hsa_circ_0094948|chr11:110306557-110368956+|NM_004109|FDX1,17853,7mer-m8,-3996,TDMD,7
hsa-miR-512-3p,hsa_circ_0095350|chr11:131530822-131601743+|ENST00000427481.2|NTM,43078,8mer,-3822,TDMD?,7
hsa-miR-512-3p,hsa_circ_0096223|chr11:66561210-66561911-|ENST00000360962.4|C11orf80,579,7mer-a1,-2514,TDMD?,6
hsa-miR-512-3p,hsa_circ_0099009|chr12:66590659-66611015+|ENST00000545837.1|IRAK3,11385,7mer-m8,-3379,TDMD?,7
hsa-miR-512-3p,hsa_circ_0100650|chr13:49459241-49489062-|None|None,7057,7mer-m8,-3152,TDMD,6
hsa-miR-512-3p,hsa_circ_0101102|chr13:98806724-98865667+|ENST00000376586.2|FARP1,3100,7mer-a1,-2662,TDMD,6
hsa-miR-512-3p,hsa_circ_0105157|chr16:19744150-19745149+|ENST00000320394.6|IQCK,912,7mer-a1,-2581,TDMD?,6
hsa-miR-512-3p,hsa_circ_0105158|chr16:19745019-19745149+|ENST00000320394.6|IQCK,43,7mer-a1,-2581,TDMD?,6
hsa-miR-512-3p,hsa_circ_0105159|chr16:19745032-19745149+|ENST00000320394.6|IQCK,30,7mer-a1,-2581,TDMD?,6
hsa-miR-512-3p,hsa_circ_0108387|chr18:36782074-36873370-|TCONS_l2_00012072|TCONS_l2_00012072,44265,7mer-a1,-2665,TDMD,6
hsa-miR-512-3p,hsa_circ_0111951|chr1:21415630-21492747-|NM_001198803|EIF4G3,13979,7mer-m8,-3155,TDMD,6
hsa-miR-512-3p,hsa_circ_0112380|chr1:231406503-231424436+|NM_014236|GNPAT,7667,7mer-m8,-2913,TDMD?,7
hsa-miR-512-3p,hsa_circ_0114235|chr1:82181343-82247478-|ENST00000370728.1|LPHN2,40439,7mer-a1,-2972,TDMD?,6
hsa-miR-512-3p,hsa_circ_0115256|chr20:428532-440174-|ENST00000354200.4|TBC1D20,7146,7mer-m8,-3028,TDMD?,6
hsa-miR-512-3p,hsa_circ_0116347|chr22:26743829-26747193-|NM_021115|SEZ6L,2976,7mer-a1,-2403,TDMD?,8
hsa-miR-512-3p,hsa_circ_0118110|chr2:173825487-173894982+|NM_007023|RAPGEF4,734,7mer-a1,-2786,TDMD?,7
hsa-miR-512-3p,hsa_circ_0118112|chr2:173848223-173861282+|NM_007023|RAPGEF4,267,7mer-a1,-2786,TDMD?,7
hsa-miR-512-3p,hsa_circ_0118823|chr2:204219876-204231767+|ENST00000295851.4|ABI2,5858,7mer-a1,-2469,TDMD?,7
hsa-miR-512-3p,hsa_circ_0120116|chr2:44139617-44145214+|NM_133259|LRPPRC,560,7mer-a1,-3235,TDMD?,6
hsa-miR-512-3p,hsa_circ_0121016|chr2:77430773-77437964-|NM_001134745|LRRTM4,6563,7mer-a1,-2466,TDMD?,7
hsa-miR-512-3p,hsa_circ_0123107|chr3:192327969-192391059-|ENST00000466144.1|FGF12,56704,7mer-m8,-4031,TDMD,6
hsa-miR-512-3p,hsa_circ_0123177|chr3:195041429-195131738-|NM_012287|ACAP2,7470,7mer-m8,-3600,TDMD?,6
hsa-miR-512-3p,hsa_circ_0123183|chr3:195101737-195131738-|NM_012287|ACAP2,7470,7mer-m8,-3600,TDMD?,6
hsa-miR-512-3p,hsa_circ_0124561|chr3:71486364-71542706-|NM_001244808|FOXP1,15879,7mer-a1,-2800,TDMD,7
hsa-miR-512-3p,hsa_circ_0124562|chr3:71516401-71542706-|NM_001244808|FOXP1,15879,7mer-a1,-2800,TDMD,7
hsa-miR-512-3p,hsa_circ_0126706|chr4:58094439-58179531+|None|None,27537,7mer-a1,-2272,TDMD,8
hsa-miR-512-3p,hsa_circ_0131089|chr6:152688443-152738093+|ENST00000412161.1|SYNE1-AS1,9036,7mer-m8,-3803,TDMD,6
hsa-miR-512-3p,hsa_circ_0132633|chr6:90077609-90097309-|NM_021244|RRAGD,23,7mer-m8,-3784,TDMD?,6
hsa-miR-512-3p,hsa_circ_0132634|chr6:90077774-90097309-|NM_021244|RRAGD,23,7mer-m8,-3784,TDMD?,6
hsa-miR-512-3p,hsa_circ_0132637|chr6:90082155-90097309-|NM_021244|RRAGD,23,7mer-m8,-3784,TDMD?,6
hsa-miR-512-3p,hsa_circ_0132638|chr6:90082155-90110697-|NM_021244|RRAGD,13411,7mer-m8,-3784,TDMD?,6
hsa-miR-512-3p,hsa_circ_0132640|chr6:90087389-90097309-|NM_021244|RRAGD,23,7mer-m8,-3784,TDMD?,6
hsa-miR-512-3p,hsa_circ_0132641|chr6:90087389-90110697-|NM_021244|RRAGD,13411,7mer-m8,-3784,TDMD?,6
hsa-miR-512-3p,hsa_circ_0132642|chr6:90088942-90097309-|NM_021244|RRAGD,23,7mer-m8,-3784,TDMD?,6
hsa-miR-512-3p,hsa_circ_0136260|chr8:28494815-28501425+|ENST00000523149.1|EXTL3,3118,7mer-a1,-2966,TDMD?,6
hsa-miR-512-3p,hsa_circ_0137766|chr9:119050954-119088026-|ENST00000438048.1|RP11-45A16.3,1155,7mer-m8,-3918,TDMD?,8
hsa-miR-512-3p,hsa_circ_0137767|chr9:119050954-119088063-|ENST00000438048.1|RP11-45A16.3,1192,7mer-m8,-3918,TDMD?,8
hsa-miR-512-3p,hsa_circ_0137768|chr9:119050954-119090206-|ENST00000438048.1|RP11-45A16.3,3335,7mer-m8,-3918,TDMD?,8
hsa-miR-512-3p,hsa_circ_0137769|chr9:119078592-119088026-|ENST00000451100.1|RP11-45A16.4,1155,7mer-m8,-3918,TDMD?,8
hsa-miR-515-5p,hsa_circ_0000544|chr14:60582436-60592541+|NM_022495|C14orf135,129,7mer-m8,-2087,TDMD,9
hsa-miR-515-5p,hsa_circ_0002337|chr7:128637442-128645213-|NR_034053|TNPO3,274,7mer-m8,-2012,TDMD?,9
hsa-miR-515-5p,hsa_circ_0002342|chr10:47253594-48968623+|TCONS_l2_00003976|TCONS_l2_00003976,760418,7mer-a1,-2333,TDMD?,8
hsa-miR-515-5p,hsa_circ_0002978|chr1:144598511-146395516+|NM_001039703|NBPF10,1092636,7mer-a1,-1944,TDMD,6
hsa-miR-515-5p,hsa_circ_0003044|chr5:112437435-112487119-|NM_001085377|MCC,448,7mer-a1,-1718,TDMD?,9
hsa-miR-515-5p,hsa_circ_0003359|chr22:50181037-50187942-|NM_014577|BRD1,273,7mer-m8,-1687,TDMD,6
hsa-miR-515-5p,hsa_circ_0004784|chr1:144598511-146400302+|NM_001039703|NBPF10,1092636,7mer-a1,-1944,TDMD,6
hsa-miR-515-5p,hsa_circ_0006643|chr1:144598511-146406601+|NM_001039703|NBPF10,1092636,7mer-a1,-1944,TDMD,6
hsa-miR-515-5p,hsa_circ_0007389|chr10:47259682-48962529+|TCONS_l2_00003048|TCONS_l2_00003048,754330,7mer-a1,-2333,TDMD?,8
hsa-miR-515-5p,hsa_circ_0008332|chr10:93608139-93611093+|NM_025235|TNKS2,238,8mer,-3021,TDMD,10
hsa-miR-515-5p,hsa_circ_0008733|chr1:144598511-146387227+|NM_001039703|NBPF10,1092636,7mer-a1,-1944,TDMD,6
hsa-miR-515-5p,hsa_circ_0019104|chr10:93558150-93609351+|NM_025235|TNKS2,2893,8mer,-3021,TDMD,10
hsa-miR-515-5p,hsa_circ_0019105|chr10:93576890-93617287+|NM_025235|TNKS2,2172,8mer,-3021,TDMD,10
hsa-miR-515-5p,hsa_circ_0019110|chr10:93588041-93617287+|NM_025235|TNKS2,1614,8mer,-3021,TDMD,10
hsa-miR-515-5p,hsa_circ_0019116|chr10:93608139-93609351+|NM_025235|TNKS2,238,8mer,-3021,TDMD,10
hsa-miR-515-5p,hsa_circ_0019117|chr10:93608139-93619405+|NM_025235|TNKS2,238,8mer,-3021,TDMD,10
hsa-miR-515-5p,hsa_circ_0019118|chr10:93608139-93625232+|NM_025235|TNKS2,238,8mer,-3021,TDMD,10
hsa-miR-515-5p,hsa_circ_0020967|chr11:5289579-5290906-|NM_005330|HBE1,123,7mer-m8,-2055,TDMD?,8
hsa-miR-515-5p,hsa_circ_0020968|chr11:5289579-5291386-|NM_005330|HBE1,481,7mer-m8,-2055,TDMD?,8
hsa-miR-515-5p,hsa_circ_0020969|chr11:5289579-5303181-|NM_005330|HBE1,12276,7mer-m8,-2055,TDMD?,8
hsa-miR-515-5p,hsa_circ_0020970|chr11:5289579-5526882-|NM_005330|HBE1,235977,7mer-m8,-2055,TDMD?,8
hsa-miR-515-5p,hsa_circ_0032104|chr14:60581417-60582778+|NM_022495|C14orf135,797,7mer-m8,-2087,TDMD,9
hsa-miR-515-5p,hsa_circ_0032105|chr14:60582658-60582778+|NM_022495|C14orf135,28,7mer-m8,-2087,TDMD,9
hsa-miR-515-5p,hsa_circ_0051602|chr19:47181652-47207648-|NM_016457|PRKD2,1213,7mer-a1,-2068,TDMD,10
hsa-miR-515-5p,hsa_circ_0051603|chr19:47184906-47197390-|NM_016457|PRKD2,562,7mer-a1,-2068,TDMD,10
hsa-miR-515-5p,hsa_circ_0051604|chr19:47184906-47217258-|NM_016457|PRKD2,1639,7mer-a1,-2068,TDMD,10
hsa-miR-515-5p,hsa_circ_0061589|chr21:36437232-37342465-|NR_030414|MIR802,536386,7mer-a1,-2297,TDMD?,6
hsa-miR-515-5p,hsa_circ_0061589|chr21:36437232-37342465-|NR_030414|MIR802,99732,7mer-m8,-1502,TDMD?,9
hsa-miR-515-5p,hsa_circ_0063065|chr22:36622254-36629287-|NM_145637|APOL2,1764,7mer-a1,-2654,TDMD?,6
hsa-miR-515-5p,hsa_circ_0063869|chr22:50181037-50191765-|NM_014577|BRD1,586,7mer-m8,-1687,TDMD,6
hsa-miR-515-5p,hsa_circ_0063870|chr22:50181037-50198008-|NM_014577|BRD1,1004,7mer-m8,-1687,TDMD,6
hsa-miR-515-5p,hsa_circ_0066605|chr3:97660660-97664731-|NM_001042533|MINA,807,7mer-a1,-2328,TDMD,6
hsa-miR-515-5p,hsa_circ_0069993|chr4:75310852-75482254+|NM_001657|AREG,42086,7mer-m8,-1964,TDMD,6
hsa-miR-515-5p,hsa_circ_0069995|chr4:75312250-75482254+|NM_001657|AREG,40688,7mer-m8,-1964,TDMD,6
hsa-miR-515-5p,hsa_circ_0069996|chr4:75318260-75482254+|NM_001657|AREG,34678,7mer-m8,-1964,TDMD,6
hsa-miR-515-5p,hsa_circ_0071256|chr4:152041432-152108615-|NM_001009555|SH3D19,2282,7mer-a1,-2330,TDMD,6
hsa-miR-515-5p,hsa_circ_0071651|chr5:612404-635699+|NM_018140|CEP72,865,7mer-a1,-2090,TDMD?,8
hsa-miR-515-5p,hsa_circ_0071655|chr5:619104-648031+|NM_018140|CEP72,711,7mer-a1,-2090,TDMD?,8
hsa-miR-515-5p,hsa_circ_0071656|chr5:619104-653666+|NM_018140|CEP72,711,7mer-a1,-2090,TDMD?,8
hsa-miR-515-5p,hsa_circ_0071657|chr5:624585-635699+|NM_018140|CEP72,390,7mer-a1,-2090,TDMD?,8
hsa-miR-515-5p,hsa_circ_0071658|chr5:624585-653666+|NM_018140|CEP72,390,7mer-a1,-2090,TDMD?,8
