Chromosome,Start,End,Strand,H9_JReads,FB_JReads,geneName,H9_RPKM,FB_RPKM,log2FoldChange_mRNA,log2FoldChange_circ,Total_Sites_Per_circ,Effective_sites,quartile
chr7,5643126,5643661,+,1,2,TCONS_l2_00025633,4.13,5.57,0.43153554592058646,1,2,3,- sites
chr7,5643493,5643661,+,1,3,FSCN1,4.13,5.57,0.43153554592058646,1.584962500721156,2,4,- sites
chr7,5643493,5643661,+,1,3,TCONS_l2_00025633,4.13,5.57,0.43153554592058646,1.584962500721156,2,4,- sites
chr7,5680784,5692141,-,1,4,RNF216,4.98,5.88,0.23967041276828321,2,12,30,+++ sites
chr7,5751391,5781446,-,1,3,RNF216,4.98,5.88,0.23967041276828321,1.584962500721156,11,22,++ sites
chr7,5751391,5781446,-,1,3,TCONS_l2_00025633,4.98,5.88,0.23967041276828321,1.584962500721156,1,2,- sites
chr7,5769062,5781446,-,1,2,RNF216,4.98,5.88,0.23967041276828321,1,3,4.5,- sites
chr7,5769062,5781446,-,1,2,TCONS_l2_00025633,4.98,5.88,0.23967041276828321,1,1,1.5,- sites
chr7,5941287,5952585,+,1,2,TCONS_l2_00025633,49.57,26.52,-0.9023864833577391,1,10,15,++ sites
chr7,5942291,5949747,+,1,2,TCONS_l2_00025633,49.57,26.52,-0.9023864833577391,1,9,13.5,++ sites
chr7,6068245,6068663,-,1,2,EIF2AK1,41.02,32.29,-0.34524005086587134,1,1,1.5,- sites
chr7,6150755,6155154,+,3,8,TCONS_l2_00025633,4.21,6.87,0.7064898657517041,1.4150374992788437,32,176,+++ sites
chr7,6150755,6155154,+,3,8,USP42,4.21,6.87,0.7064898657517041,1.4150374992788437,2,11,+ sites
chr7,6150755,6156570,+,2,2,TCONS_l2_00025633,4.21,6.87,0.7064898657517041,0,58,116,+++ sites
chr7,6150755,6156570,+,2,2,USP42,4.21,6.87,0.7064898657517041,0,2,4,- sites
chr7,6154953,6156570,+,1,2,TCONS_l2_00025633,4.21,6.87,0.7064898657517041,1,32,48,+++ sites
chr7,6178722,6185287,+,1,4,TCONS_l2_00025633,4.21,6.87,0.7064898657517041,2,27,67.5,+++ sites
chr7,6426842,6431672,+,1,3,RAC1,143.14,91.07,-0.6523790955413359,1.584962500721156,2,4,- sites
chr7,6426842,6431672,+,1,3,TCONS_l2_00025633,143.14,91.07,-0.6523790955413359,1.584962500721156,9,18,++ sites
chr7,6452441,6456552,-,1,3,TCONS_l2_00025633,2.65,2.84,0.09989857005412052,1.584962500721156,8,16,++ sites
chr7,6505701,6513915,-,1,2,DAGLB,34.8,34.26,-0.022562154652091646,1,17,25.5,+++ sites
chr7,6505701,6513915,-,1,2,KDELR2,34.8,34.26,-0.022562154652091646,1,18,27,+++ sites
chr7,6620185,6624891,+,1,2,TCONS_l2_00025633,15.7,9.46,-0.7308524704395939,1,6,9,+ sites
chr7,6620185,6624891,+,1,2,ZDHHC4,15.7,9.46,-0.7308524704395939,1,4,6,+ sites
chr7,6631276,6631498,+,1,2,C7orf26,2.8,3.9,0.4780472968046444,1,5,7.5,+ sites
chr7,6631276,6631498,+,1,2,TCONS_l2_00025633,2.8,3.9,0.4780472968046444,1,1,1.5,- sites
chr7,6840578,6841154,-,1,6,CCZ1B,0,0,0,2.584962500721156,2,7,+ sites
chr7,6840578,6851694,-,1,2,CCZ1B,0,0,0,1,2,3,- sites
chr7,6851582,6862991,-,1,2,CCZ1B,0,0,0,1,1,1.5,- sites
chr7,6854394,6861995,-,3,3,CCZ1B,0,0,0,0,1,3,- sites
chr7,6854394,6862991,-,1,4,CCZ1B,0,0,0,2,1,2.5,- sites
chr7,8043537,8110761,+,1,2,GLCCI1,9.51,18.8,0.9832154157044364,1,4,6,+ sites
chr7,8062112,8095179,+,1,6,GLCCI1,9.51,18.8,0.9832154157044364,2.584962500721156,2,7,+ sites
chr7,11021998,11030474,+,1,4,PHF14,9.77,19.03,0.9618450943056368,2,2,5,+ sites
chr7,11021998,11053533,+,1,2,PHF14,9.77,19.03,0.9618450943056368,1,2,3,- sites
chr7,11021998,11091407,+,1,2,PHF14,9.77,19.03,0.9618450943056368,1,7,10.5,+ sites
chr7,11062494,11101712,+,1,2,PHF14,9.77,19.03,0.9618450943056368,1,7,10.5,+ sites
chr7,11068307,11151094,+,1,2,PHF14,9.77,19.03,0.9618450943056368,1,3,4.5,- sites
chr7,11075266,11101712,+,1,2,PHF14,9.77,19.03,0.9618450943056368,1,3,4.5,- sites
chr7,11080298,11151094,+,1,2,PHF14,9.77,19.03,0.9618450943056368,1,2,3,- sites
chr7,11091238,11101712,+,1,2,PHF14,9.77,19.03,0.9618450943056368,1,2,3,- sites
chr7,11091238,11151094,+,1,2,PHF14,9.77,19.03,0.9618450943056368,1,2,3,- sites
chr7,11101417,11151094,+,3,5,PHF14,9.77,19.03,0.9618450943056368,0.7369655941662062,2,8,+ sites
chr7,13940362,13949325,-,1,2,ETV1,12.9,5.69,-1.1808705080040345,1,1,1.5,- sites
chr7,16720925,16736686,+,1,2,BZW2,48.5,50.03,0.04480870503085039,1,2,3,- sites
chr7,17854456,17915413,-,1,2,SNX13,9.18,14.81,0.6900055818750399,1,16,24,++ sites
chr7,17861131,17915413,-,1,2,SNX13,9.18,14.81,0.6900055818750399,1,14,21,++ sites
chr7,17885217,17890587,-,2,2,SNX13,9.18,14.81,0.6900055818750399,0,6,12,++ sites
chr7,17885217,17915413,-,1,3,SNX13,9.18,14.81,0.6900055818750399,1.584962500721156,14,28,+++ sites
chr7,17889969,17915413,-,1,3,SNX13,9.18,14.81,0.6900055818750399,1.584962500721156,8,16,++ sites
chr7,17908029,17915413,-,2,16,SNX13,9.18,14.81,0.6900055818750399,3,8,72,+++ sites
chr7,17908029,17937069,-,2,8,SNX13,9.18,14.81,0.6900055818750399,2,17,85,+++ sites
chr7,17913150,17933057,-,1,2,SNX13,9.18,14.81,0.6900055818750399,1,17,25.5,+++ sites
chr7,17929985,17937069,-,1,4,SNX13,9.18,14.81,0.6900055818750399,2,1,2.5,- sites
chr7,21468906,21470461,+,1,2,SP4,6.43,8.92,0.4722249725923575,1,11,16.5,++ sites
chr7,22999874,23004150,-,1,2,FAM126A,52.76,12.33,-2.0972717648487054,1,4,6,+ sites
chr7,22999874,23030758,-,6,10,FAM126A,52.76,12.33,-2.0972717648487054,0.7369655941662062,16,128,+++ sites
chr7,23015828,23023664,-,1,4,FAM126A,52.76,12.33,-2.0972717648487054,2,12,30,+++ sites
chr7,23015828,23030758,-,5,7,FAM126A,52.76,12.33,-2.0972717648487054,0.48542682717024166,12,72,+++ sites
chr7,23157452,23183644,+,1,2,KLHL7,33.18,30.37,-0.1276669777884035,1,18,27,+++ sites
chr7,23163395,23183644,+,1,4,KLHL7,33.18,30.37,-0.1276669777884035,2,18,45,+++ sites
chr7,23163395,23191828,+,1,2,KLHL7,33.18,30.37,-0.1276669777884035,1,18,27,+++ sites
chr7,23357257,23391205,-,1,2,IGF2BP3,92.41,36.48,-1.3409432495173155,1,4,6,+ sites
chr7,23650789,23651172,+,1,25,CCDC126,1.56,3.8,1.2844533894686994,4.643856189774724,1,13,++ sites
chr7,26232114,26237486,-,1,2,HNRNPA2B1,541.02,409.88,-0.4004803317299884,1,12,18,++ sites
chr7,27582585,27689252,-,1,2,HIBADH,23.29,8.74,-1.4140054547102676,1,2,3,- sites
chr7,27668989,27672064,-,1,9,HIBADH,23.29,8.74,-1.4140054547102676,3.169925001442312,2,10,+ sites
chr7,27668989,27689252,-,2,5,HIBADH,23.29,8.74,-1.4140054547102676,1.3219280948873624,2,7,+ sites
chr7,27824781,27825108,+,1,4,TAX1BP1,42.26,39.81,-0.08616189584359094,2,1,2.5,- sites
chr7,27824781,27839709,+,1,4,TAX1BP1,42.26,39.81,-0.08616189584359094,2,9,22.5,++ sites
chr7,29976171,29994976,-,1,2,SCRN1,59.75,76.83,0.36273104056315136,1,6,9,+ sites
chr7,32672154,32718742,-,1,2,DPY19L1P1,2.45,4.17,0.7672656344420928,1,1,1.5,- sites
chr7,32678885,32718742,-,1,2,DPY19L1P1,2.45,4.17,0.7672656344420928,1,1,1.5,- sites
chr7,35006505,35013217,-,1,6,DPY19L1,10.98,14.54,0.40514921491439554,2.584962500721156,4,14,++ sites
chr7,35009044,35013217,-,1,4,DPY19L1,10.98,14.54,0.40514921491439554,2,4,10,+ sites
chr7,35050079,35058208,-,6,10,DPY19L1,10.98,14.54,0.40514921491439554,0.7369655941662062,6,48,+++ sites
chr7,40027197,40041630,+,2,13,CDK13,11.79,11.62,-0.020953649575233723,2.700439718141092,6,45,+++ sites
chr7,40037092,40041630,+,1,4,CDK13,11.79,11.62,-0.020953649575233723,2,1,2.5,- sites
chr7,40037092,40087476,+,1,6,CDK13,11.79,11.62,-0.020953649575233723,2.584962500721156,1,3.5,- sites
chr7,40085434,40127930,+,1,2,CDK13,11.79,11.62,-0.020953649575233723,1,1,1.5,- sites
chr7,40127724,40127930,+,1,2,CDK13,11.79,11.62,-0.020953649575233723,1,1,1.5,- sites
chr7,43679047,43680248,-,4,12,C7orf44,0,0,0,1.584962500721156,1,8,+ sites
chr7,44663915,44687358,+,2,2,OGDH,6.07,4.81,-0.33565962248564035,0,23,46,+++ sites
chr7,44684925,44687358,+,2,7,OGDH,6.07,4.81,-0.33565962248564035,1.8073549220576042,10,45,+++ sites
chr7,44714009,44715748,+,1,4,OGDH,6.07,4.81,-0.33565962248564035,2,1,2.5,- sites
chr7,44880497,44882953,-,2,9,H2AFV,33.69,74.11,1.1373477966222896,2.169925001442312,2,11,+ sites
chr7,47474879,47546542,-,1,2,TNS3,1.71,2.05,0.26162758461954805,1,4,6,+ sites
chr7,50737418,50742355,-,2,7,GRB10,20.92,23.22,0.15048512061862498,1.8073549220576042,1,4.5,- sites
chr7,50737418,50771605,-,3,5,GRB10,20.92,23.22,0.15048512061862498,0.7369655941662062,1,4,- sites
chr7,50737418,50773020,-,3,5,GRB10,20.92,23.22,0.15048512061862498,0.7369655941662062,1,4,- sites
chr7,55559974,55588823,-,1,2,VOPP1,24.3,31.36,0.36796924562206496,1,1,1.5,- sites
chr7,56122061,56126395,+,1,2,CCT6A,193.69,85.59,-1.1782353183646828,1,3,4.5,- sites
chr7,56123316,56128633,+,1,2,CCT6A,193.69,85.59,-1.1782353183646828,1,11,16.5,++ sites
chr7,65439281,65440058,-,1,2,GUSB,8.09,6.92,-0.22536766479325288,1,1,1.5,- sites
chr7,65444385,65445396,-,2,2,GUSB,8.09,6.92,-0.22536766479325288,0,1,2,- sites
chr7,66038371,66041919,-,2,2,TCONS_l2_00027391,3.9,4.12,0.07917021343360772,0,10,20,++ sites
chr7,66236869,66240380,+,1,3,KCTD7,7.57,9.28,0.29383150514184025,1.584962500721156,12,24,++ sites
chr7,66236869,66248828,+,1,2,KCTD7,7.57,9.28,0.29383150514184025,1,14,21,++ sites
chr7,66236869,66270383,+,1,2,KCTD7,7.57,9.28,0.29383150514184025,1,51,76.5,+++ sites
chr7,66236869,66270383,+,1,2,RABGEF1,7.57,9.28,0.29383150514184025,1,2,3,- sites
chr7,66262360,66270383,+,2,2,KCTD7,7.57,9.28,0.29383150514184025,0,16,32,+++ sites
chr7,66262360,66270383,+,2,2,RABGEF1,7.57,9.28,0.29383150514184025,0,2,4,- sites
chr7,66456123,66459328,-,1,3,SBDS,26.6,26.39,-0.011434895062283595,1.584962500721156,6,12,++ sites
chr7,66458203,66459328,-,1,3,SBDS,26.6,26.39,-0.011434895062283595,1.584962500721156,5,10,+ sites
chr7,72604105,72605594,+,1,2,GTF2I,59.93,100.09,0.7399475625746662,1,5,7.5,+ sites
chr7,72873865,72884813,-,1,7,BAZ1B,27.23,34.79,0.35347569657609407,2.807354922057604,13,52,+++ sites
chr7,72873865,72884813,-,1,7,CLIP2,27.23,34.79,0.35347569657609407,2.807354922057604,4,16,++ sites
chr7,72873865,72884813,-,1,7,STAG3L3,27.23,34.79,0.35347569657609407,2.807354922057604,32,128,+++ sites
chr7,72879768,72880731,-,2,2,BAZ1B,27.23,34.79,0.35347569657609407,0,4,8,+ sites
chr7,72879768,72880731,-,2,2,STAG3L3,27.23,34.79,0.35347569657609407,0,7,14,++ sites
chr7,72879768,72884813,-,1,2,BAZ1B,27.23,34.79,0.35347569657609407,1,8,12,++ sites
chr7,72879768,72884813,-,1,2,STAG3L3,27.23,34.79,0.35347569657609407,1,15,22.5,++ sites
chr7,72883846,72884813,-,3,11,BAZ1B,27.23,34.79,0.35347569657609407,1.874469117916141,4,28,+++ sites
chr7,73100965,73101425,+,6,4,CLIP2,15.94,9.88,-0.6900686824057939,-0.5849625007211563,5,25,++ sites
chr7,73100965,73101425,+,6,4,WBSCR22,15.94,9.88,-0.6900686824057939,-0.5849625007211563,9,45,+++ sites
chr7,73770739,73771807,+,3,10,BAZ1B,0.47,2.05,2.124891247827809,1.7369655941662063,2,13,++ sites
chr7,73770739,73771807,+,3,10,CLIP2,0.47,2.05,2.124891247827809,1.7369655941662063,1,6.5,+ sites
chr7,73811403,73815897,+,1,2,GTF2I,0.47,2.05,2.124891247827809,1,17,25.5,+++ sites
chr7,74004179,74005346,+,1,3,BAZ1B,2.03,3.51,0.7899913031193845,1.584962500721156,1,2,- sites
chr7,74004179,74005346,+,1,3,CLIP2,2.03,3.51,0.7899913031193845,1.584962500721156,1,2,- sites
chr7,74103457,74105443,+,2,2,CLIP2,68.79,104.44,0.602403602010892,0,11,22,++ sites
chr7,74113290,74120764,+,1,2,CLIP2,68.79,104.44,0.602403602010892,1,36,54,+++ sites
chr7,74119495,74131270,+,1,7,CLIP2,68.79,104.44,0.602403602010892,2.807354922057604,92,368,+++ sites
chr7,74119495,74133260,+,1,13,CLIP2,68.79,104.44,0.602403602010892,3.700439718141092,112,784,+++ sites
chr7,75066792,75068502,-,1,2,POM121C,5.46,6.41,0.23142340569888864,1,7,10.5,+ sites
chr7,75178188,75183825,-,1,2,POM121C,13.89,13.55,-0.03575374774015865,1,9,13.5,++ sites
chr7,75182751,75183825,-,1,2,POM121C,13.89,13.55,-0.03575374774015865,1,1,1.5,- sites
chr7,75686727,75687396,+,1,2,MDH2,43.99,32.03,-0.4577518031354404,1,18,27,+++ sites
chr7,75686727,75687396,+,1,2,POM121C,43.99,32.03,-0.4577518031354404,1,2,3,- sites
chr7,77200394,77221573,+,3,4,PTPN12,69.96,43.54,-0.6841888817334459,0.41503749927884376,2,7,+ sites
chr7,77200394,77230123,+,1,5,PTPN12,69.96,43.54,-0.6841888817334459,2.321928094887362,6,18,++ sites
chr7,77210743,77212967,+,5,14,PTPN12,69.96,43.54,-0.6841888817334459,1.4854268271702418,2,19,++ sites
chr7,77210743,77214898,+,1,3,PTPN12,69.96,43.54,-0.6841888817334459,1.584962500721156,2,4,- sites
chr7,77210743,77221573,+,3,2,PTPN12,69.96,43.54,-0.6841888817334459,-0.5849625007211563,2,5,+ sites
chr7,77212871,77221573,+,1,2,PTPN12,69.96,43.54,-0.6841888817334459,1,2,3,- sites
chr7,77212871,77230123,+,1,2,PTPN12,69.96,43.54,-0.6841888817334459,1,6,9,+ sites
chr7,77214859,77230123,+,1,19,PTPN12,69.96,43.54,-0.6841888817334459,4.247927513443585,4,40,+++ sites
chr7,77227158,77230123,+,1,3,PTPN12,69.96,43.54,-0.6841888817334459,1.584962500721156,4,8,+ sites
chr7,77236551,77256992,+,1,4,PTPN12,69.96,43.54,-0.6841888817334459,2,14,35,+++ sites
chr7,77236551,77261742,+,1,4,PTPN12,69.96,43.54,-0.6841888817334459,2,14,35,+++ sites
chr7,77256021,77261742,+,1,3,PTPN12,69.96,43.54,-0.6841888817334459,1.584962500721156,14,28,+++ sites
chr7,77394811,77402631,+,1,3,RSBN1L,6.97,10.96,0.6530172370921039,1.584962500721156,18,36,+++ sites
chr7,77397977,77402631,+,1,3,RSBN1L,6.97,10.96,0.6530172370921039,1.584962500721156,16,32,+++ sites
chr7,80390931,80418844,-,1,2,SEMA3C,0.59,60.68,6.684362320885192,1,3,4.5,- sites
chr7,80418621,80435074,-,1,6,SEMA3C,0.59,60.68,6.684362320885192,2.584962500721156,19,66.5,+++ sites
chr7,80418621,80440017,-,1,18,SEMA3C,0.59,60.68,6.684362320885192,4.169925001442312,19,180.5,+++ sites
chr7,80427407,80435074,-,1,2,SEMA3C,0.59,60.68,6.684362320885192,1,9,13.5,++ sites
chr7,80447614,80458061,-,1,2,SEMA3C,0.59,60.68,6.684362320885192,1,7,10.5,+ sites
chr7,87837821,87838767,-,1,2,SRI,34.53,38.55,0.15888052594900998,1,2,3,- sites
chr7,90355880,90708795,+,1,2,CDK14,15.22,18.98,0.318511633517564,1,10,15,++ sites
chr7,90492489,90547039,+,1,2,CDK14,15.22,18.98,0.318511633517564,1,6,9,+ sites
chr7,90546915,90613556,+,1,2,CDK14,15.22,18.98,0.318511633517564,1,8,12,++ sites
chr7,91641742,91652323,+,1,2,AKAP9,8.04,24.67,1.6174903091211945,1,2,3,- sites
chr7,91659208,91668086,+,1,3,AKAP9,8.04,24.67,1.6174903091211945,1.584962500721156,1,2,- sites
chr7,91659208,91682272,+,1,2,AKAP9,8.04,24.67,1.6174903091211945,1,6,9,+ sites
chr7,91708392,91709466,+,1,2,AKAP9,8.04,24.67,1.6174903091211945,1,14,21,++ sites
chr7,91711835,91722630,+,1,2,AKAP9,8.04,24.67,1.6174903091211945,1,16,24,++ sites
chr7,91726002,91726671,+,1,2,AKAP9,8.04,24.67,1.6174903091211945,1,1,1.5,- sites
chr7,91746357,91761186,-,1,5,CYP51A1,59.07,48.74,-0.27731936089936915,2.321928094887362,11,33,+++ sites
chr7,91752433,91761186,-,1,9,CYP51A1,59.07,48.74,-0.27731936089936915,3.169925001442312,11,55,+++ sites
chr7,91830620,91871451,-,1,2,KRIT1,10.37,10.59,0.030286695179110784,1,11,16.5,++ sites
chr7,91842508,91855996,-,1,8,KRIT1,10.37,10.59,0.030286695179110784,3,11,49.5,+++ sites
chr7,91842508,91864237,-,1,2,KRIT1,10.37,10.59,0.030286695179110784,1,11,16.5,++ sites
chr7,91842508,91871451,-,1,2,KRIT1,10.37,10.59,0.030286695179110784,1,11,16.5,++ sites
chr7,91842508,91873463,-,1,2,KRIT1,10.37,10.59,0.030286695179110784,1,11,16.5,++ sites
chr7,91851215,91855996,-,1,2,KRIT1,10.37,10.59,0.030286695179110784,1,6,9,+ sites
chr7,91924202,91936970,+,2,3,ANKIB1,17.5,19.35,0.1449786443120817,0.5849625007211562,25,62.5,+++ sites
chr7,91924202,91948826,+,1,11,ANKIB1,17.5,19.35,0.1449786443120817,3.4594316186372973,27,162,+++ sites
chr7,91924202,91957214,+,5,9,ANKIB1,17.5,19.35,0.1449786443120817,0.8479969065549501,29,203,+++ sites
chr7,91924202,91981956,+,1,5,ANKIB1,17.5,19.35,0.1449786443120817,2.321928094887362,39,117,+++ sites
chr7,91924202,92000921,+,1,2,ANKIB1,17.5,19.35,0.1449786443120817,1,43,64.5,+++ sites
chr7,91936672,91957214,+,1,2,ANKIB1,17.5,19.35,0.1449786443120817,1,17,25.5,+++ sites
chr7,91948643,91957214,+,1,2,ANKIB1,17.5,19.35,0.1449786443120817,1,4,6,+ sites
chr7,91957096,92025790,+,1,2,ANKIB1,17.5,19.35,0.1449786443120817,1,23,34.5,+++ sites
chr7,91972337,92000921,+,1,2,ANKIB1,17.5,19.35,0.1449786443120817,1,8,12,++ sites
chr7,92118606,92122443,-,1,2,PEX1,15.59,14.44,-0.11055018581061384,1,19,28.5,+++ sites
chr7,92140257,92147569,-,1,3,PEX1,15.59,14.44,-0.11055018581061384,1.584962500721156,1,2,- sites
chr7,92143161,92151559,-,1,2,PEX1,15.59,14.44,-0.11055018581061384,1,1,1.5,- sites
chr7,92146589,92147569,-,1,6,PEX1,15.59,14.44,-0.11055018581061384,2.584962500721156,1,3.5,- sites
chr7,92146589,92148392,-,3,5,PEX1,15.59,14.44,-0.11055018581061384,0.7369655941662062,1,4,- sites
chr7,92881965,92926555,+,1,2,CCDC132,5.48,10.67,0.9613123778638981,1,20,30,+++ sites
chr7,97788649,97823884,+,1,2,LMTK2,5.13,4.65,-0.1417281096116601,1,46,69,+++ sites
chr7,97820039,97823884,+,9,15,LMTK2,5.13,4.65,-0.1417281096116601,0.7369655941662062,32,384,+++ sites
chr7,97820925,97823884,+,1,2,LMTK2,5.13,4.65,-0.1417281096116601,1,32,48,+++ sites
chr7,97833255,97833498,+,1,2,LMTK2,5.13,4.65,-0.1417281096116601,1,2,3,- sites
chr7,97937000,97946668,-,1,2,BAIAP2L1,10.52,0.96,-3.453956488571146,1,7,10.5,+ sites
chr7,98487957,98501140,+,1,2,TRRAP,8.23,9.12,0.14814139374311583,1,5,7.5,+ sites
chr7,98559924,98569568,+,1,2,TRRAP,8.23,9.12,0.14814139374311583,1,2,3,- sites
chr7,98563318,98569568,+,1,5,TRRAP,8.23,9.12,0.14814139374311583,2.321928094887362,2,6,+ sites
chr7,98652412,98655174,-,1,2,SMURF1,7.54,6.67,-0.17687776208407935,1,2,3,- sites
chr7,99216147,99220263,+,2,2,ZNF498,0,0,0,0,2,4,- sites
chr7,99621041,99621930,+,21,103,ZKSCAN1,5.42,27.26,2.3304208054513382,2.2941831044044583,6,372,+++ sites
chr7,99708761,99708944,-,1,2,TAF6,3.4,3.28,-0.05183893151961804,1,1,1.5,- sites
chr7,101559394,101713697,+,2,3,CUX1,2.69,6.38,1.2459502512082452,0.5849625007211562,7,17.5,++ sites
chr7,101559394,101821937,+,1,2,CUX1,2.69,6.38,1.2459502512082452,1,21,31.5,+++ sites
chr7,101713618,101758553,+,1,2,CUX1,2.69,6.38,1.2459502512082452,1,16,24,++ sites
chr7,101740643,101758553,+,1,2,CUX1,2.69,6.38,1.2459502512082452,1,14,21,++ sites
chr7,101870646,101870949,+,5,12,CUX1,2.69,6.38,1.2459502512082452,1.2630344058337937,1,8.5,+ sites
chr7,102724128,102733100,+,1,2,ARMC10,22.15,15.57,-0.5085377543633436,1,5,7.5,+ sites
chr7,102944288,102944937,+,1,2,PMPCB,31.59,23.38,-0.43419300721521686,1,6,9,+ sites
chr7,102949398,102950922,+,1,2,PMPCB,31.59,23.38,-0.43419300721521686,1,1,1.5,- sites
chr7,103002403,103004754,+,1,2,PSMC2,35.04,19.95,-0.8126140284914652,1,6,9,+ sites
chr7,103003790,103004754,+,1,2,PSMC2,35.04,19.95,-0.8126140284914652,1,5,7.5,+ sites
chr7,103363586,103557632,-,1,2,RELN,0.04,28.67,9.485326189240524,1,1,1.5,- sites
chr7,103389872,103557632,-,1,2,RELN,0.04,28.67,9.485326189240524,1,1,1.5,- sites
chr7,103473983,103557632,-,1,2,RELN,0.04,28.67,9.485326189240524,1,1,1.5,- sites
chr7,103557521,103557632,-,1,3,RELN,0.04,28.67,9.485326189240524,1.584962500721156,1,2,- sites
chr7,103828698,103844682,-,3,3,ORC5,17.45,9.81,-0.8309019948777757,0,5,15,++ sites
chr7,104678572,104681470,+,3,20,MLL5,0,0,0,2.736965594166206,5,57.5,+++ sites
chr7,104678572,104707254,+,1,2,MLL5,0,0,0,1,9,13.5,++ sites
chr7,104702610,104722244,+,1,10,MLL5,0,0,0,3.321928094887362,7,38.5,+++ sites
chr7,104702610,104731761,+,1,2,MLL5,0,0,0,1,8,12,++ sites
chr7,104702610,104742641,+,1,2,MLL5,0,0,0,1,22,33,+++ sites
chr7,104707173,104731761,+,1,4,MLL5,0,0,0,2,4,10,+ sites
chr7,104714065,104717880,+,2,9,MLL5,0,0,0,2.169925001442312,1,5.5,+ sites
chr7,104714065,104719410,+,2,6,MLL5,0,0,0,1.584962500721156,1,4,- sites
chr7,104714065,104722244,+,1,5,MLL5,0,0,0,2.321928094887362,3,9,+ sites
chr7,104714065,104742641,+,1,2,MLL5,0,0,0,1,18,27,+++ sites
chr7,104745885,104751315,+,1,2,MLL5,0,0,0,1,23,34.5,+++ sites
chr7,104782454,104783777,-,1,3,SRPK2,18.62,30.09,0.6924310337745431,1.584962500721156,4,8,+ sites
chr7,104782454,104787105,-,1,2,SRPK2,18.62,30.09,0.6924310337745431,1,4,6,+ sites
chr7,104800953,104809712,-,1,3,SRPK2,18.62,30.09,0.6924310337745431,1.584962500721156,1,2,- sites
chr7,104808454,104809712,-,1,5,SRPK2,18.62,30.09,0.6924310337745431,2.321928094887362,1,3,- sites
chr7,105148561,105148991,-,1,2,PUS7,29.21,7.49,-1.9634247343704276,1,1,1.5,- sites
chr7,105182854,105204394,+,1,2,RINT1,14.58,9.03,-0.6911928268460791,1,5,7.5,+ sites
chr7,105187356,105195674,+,1,2,RINT1,14.58,9.03,-0.6911928268460791,1,5,7.5,+ sites
chr7,105733394,105739728,-,2,2,SYPL1,42.76,11.42,-1.904699202357648,0,13,26,+++ sites
chr7,106921744,106938791,-,1,3,COG5,7.18,8.8,0.2935196797016084,1.584962500721156,5,10,+ sites
chr7,107002477,107013205,-,1,2,COG5,7.18,8.8,0.2935196797016084,1,3,4.5,- sites
chr7,107207494,107217037,+,1,2,DUS4L,8.27,6.41,-0.36756297255253356,1,12,18,++ sites
chr7,107214148,107215755,+,1,2,DUS4L,8.27,6.41,-0.36756297255253356,1,12,18,++ sites
chr7,107555950,107558506,+,1,2,DLD,44.14,25.95,-0.766352091034371,1,12,18,++ sites
chr7,107830088,107850049,-,1,2,NRCAM,1,41.19,5.364222221093532,1,1,1.5,- sites
chr7,107836204,107850049,-,1,3,NRCAM,1,41.19,5.364222221093532,1.584962500721156,1,2,- sites
chr7,108142934,108156018,-,1,2,PNPLA8,7.2,15.94,1.1465828176607968,1,15,22.5,++ sites
chr7,127013395,127017383,-,3,23,ZNF800,2.45,5.79,1.240781598986666,2.9385994553358565,30,390,+++ sites
chr7,127344892,127361454,+,1,2,SND1,40.84,18.28,-1.1597167958197319,1,8,12,++ sites
chr7,128398924,128399906,+,1,2,CALU,87.54,28.03,-1.6429706396065533,1,3,4.5,- sites
chr7,128607333,128645213,-,1,2,TNPO3,41.54,25.79,-0.6876894430554336,1,51,76.5,+++ sites
chr7,128619036,128620085,-,1,5,TNPO3,41.54,25.79,-0.6876894430554336,2.321928094887362,4,12,++ sites
chr7,128622301,128637589,-,1,2,TNPO3,41.54,25.79,-0.6876894430554336,1,34,51,+++ sites
chr7,128637442,128641288,-,1,5,TNPO3,41.54,25.79,-0.6876894430554336,2.321928094887362,8,24,++ sites
chr7,128637442,128645213,-,1,3,TNPO3,41.54,25.79,-0.6876894430554336,1.584962500721156,8,16,++ sites
chr7,128645069,128658211,-,1,2,TNPO3,41.54,25.79,-0.6876894430554336,1,4,6,+ sites
chr7,128655032,128658211,-,14,60,TNPO3,41.54,25.79,-0.6876894430554336,2.0995356735509145,4,148,+++ sites
chr7,129679303,129688984,-,3,11,ZC3HC1,11.61,7.18,-0.6933122230425152,1.874469117916141,4,28,+++ sites
chr7,129756284,129769416,+,1,4,KLHDC10,6.94,21.88,1.6566051702142957,2,3,7.5,+ sites
chr7,129760588,129762042,+,2,7,KLHDC10,6.94,21.88,1.6566051702142957,1.8073549220576042,1,4.5,- sites
chr7,129813471,129818367,-,1,3,TMEM209,9.94,13.54,0.4459099820127105,1.584962500721156,20,40,+++ sites
chr7,129825031,129842503,-,1,2,TMEM209,9.94,13.54,0.4459099820127105,1,2,3,- sites
chr7,131060182,131084192,+,5,10,MKLN1,11.14,14.95,0.42439625174543544,1,3,22.5,++ sites
chr7,131071878,131084192,+,5,9,MKLN1,11.14,14.95,0.42439625174543544,0.8479969065549501,3,21,++ sites
chr7,131071878,131130662,+,1,2,MKLN1,11.14,14.95,0.42439625174543544,1,5,7.5,+ sites
chr7,131113791,131130662,+,1,9,MKLN1,11.14,14.95,0.42439625174543544,3.169925001442312,1,5,+ sites
