Chromosome,Start,End,Strand,H9_JReads,geneName,H9_RPKM,log2FoldChange_mRNA,log2FoldChange_circ,Total_Sites_Per_circ,Effective_sites,quartile
chr5,77385216,77425131,-,1,AP3B1,27.19,-0.6007006631563853,1.584962500721156,10,10,++ sites
chr5,77385216,77461496,-,1,AP3B1,27.19,-0.6007006631563853,3,10,10,++ sites
chr5,77396776,77425131,-,1,AP3B1,27.19,-0.6007006631563853,1,4,4,+ sites
chr5,77521365,77524063,-,2,AP3B1,27.19,-0.6007006631563853,0,22,44,+++ sites
chr5,77684660,77717784,+,1,SCAMP1,13.43,1.239023535599327,1,1,1,- sites
chr5,77684660,77755185,+,1,SCAMP1,13.43,1.239023535599327,1,3,3,- sites
chr5,77711343,77717784,+,2,SCAMP1,13.43,1.239023535599327,1,1,2,- sites
chr5,78692645,78752841,-,1,HOMER1,20.86,-1.752727843305501,1.584962500721156,6,6,+ sites
chr5,78915434,78919312,+,1,PAPD4,15.33,-0.344932020903756,1.584962500721156,1,1,- sites
chr5,78915434,78964851,+,1,PAPD4,15.33,-0.344932020903756,1,13,13,++ sites
chr5,78936673,78964851,+,1,PAPD4,15.33,-0.344932020903756,2,12,12,++ sites
chr5,78964714,78977884,+,3,PAPD4,15.33,-0.344932020903756,0.41503749927884376,4,12,++ sites
chr5,78975401,78977884,+,1,PAPD4,15.33,-0.344932020903756,2,2,2,- sites
chr5,79745409,79770649,+,2,ZFYVE16,9.72,1.031563653643889,0,2,4,+ sites
chr5,80063751,80088663,+,1,MSH3,7.87,-0.4528016796757488,2,2,2,- sites
chr5,82807921,82868379,+,1,VCAN,82.99,0.5845568178982199,1,66,66,+++ sites
chr5,82815167,82818128,+,2,VCAN,82.99,0.5845568178982199,3.169925001442312,5,10,++ sites
chr5,82815167,82850857,+,1,VCAN,82.99,0.5845568178982199,1.584962500721156,65,65,+++ sites
chr5,82832825,82838087,+,1,VCAN,82.99,0.5845568178982199,7.515699838284043,51,51,+++ sites
chr5,82832825,82843903,+,1,VCAN,82.99,0.5845568178982199,1.584962500721156,60,60,+++ sites
chr5,82832825,82850857,+,12,VCAN,82.99,0.5845568178982199,2.273018494406416,60,720,+++ sites
chr5,82832825,82868379,+,1,VCAN,82.99,0.5845568178982199,3,60,60,+++ sites
chr5,86642488,86659321,+,1,RASA1,18.72,0.4086654168662442,1,1,1,- sites
chr5,86679529,86682720,+,1,RASA1,18.72,0.4086654168662442,1,1,1,- sites
chr5,93964515,93966448,+,1,ANKRD32,9.76,0.6334121524228454,2,11,11,++ sites
chr5,93964515,93979140,+,1,ANKRD32,9.76,0.6334121524228454,1,11,11,++ sites
chr5,93964515,94027961,+,1,ANKRD32,9.76,0.6334121524228454,1,11,11,++ sites
chr5,95072592,95119667,+,1,RHOBTB3,6,2.1331250832393605,1,20,20,+++ sites
chr5,95091099,95099324,+,3,RHOBTB3,6,2.1331250832393605,3.1154772174199357,12,36,+++ sites
chr5,95099211,95119667,+,2,RHOBTB3,6,2.1331250832393605,0,1,2,- sites
chr5,96314841,96322374,+,1,LNPEP,1.54,1.6815806908897764,1,28,28,+++ sites
chr5,98115283,98115792,+,1,RGMB,5.06,2.362411672023485,1,7,7,++ sites
chr5,102282540,102310140,+,1,PAM,18.9,1.3922447227842434,1,7,7,++ sites
chr5,102282540,102326105,+,1,PAM,18.9,1.3922447227842434,1,7,7,++ sites
chr5,102325975,102343361,+,1,PAM,18.9,1.3922447227842434,1,6,6,+ sites
chr5,102338736,102345570,+,1,PAM,18.9,1.3922447227842434,1.584962500721156,6,6,+ sites
chr5,102482230,102495032,+,1,PPIP5K2,13.67,1.4053749338701178,3,11,11,++ sites
chr5,102522020,102526683,+,1,PPIP5K2,13.67,1.4053749338701178,1,9,9,++ sites
chr5,108691615,108719221,-,1,PJA2,35.72,1.1083137161753518,1,20,20,+++ sites
chr5,108698540,108719221,-,1,PJA2,35.72,1.1083137161753518,1,20,20,+++ sites
chr5,109049220,109110666,+,1,MAN2A1,42.17,-2.765876901004896,1.584962500721156,4,4,+ sites
chr5,109103235,109159538,+,1,MAN2A1,42.17,-2.765876901004896,1.584962500721156,11,11,++ sites
chr5,109117096,109159538,+,1,MAN2A1,42.17,-2.765876901004896,1,7,7,++ sites
chr5,109152973,109159538,+,1,MAN2A1,42.17,-2.765876901004896,2,5,5,+ sites
chr5,109178028,109183491,+,1,MAN2A1,42.17,-2.765876901004896,1.584962500721156,1,1,- sites
chr5,112090569,112111434,+,1,APC,6.94,1.9088295159898734,1,1,1,- sites
chr5,112090569,112116600,+,1,APC,6.94,1.9088295159898734,1,1,1,- sites
chr5,112102022,112137080,+,1,APC,6.94,1.9088295159898734,1,3,3,- sites
chr5,112102022,112164669,+,1,APC,6.94,1.9088295159898734,1,16,16,+++ sites
chr5,112111325,112137080,+,1,APC,6.94,1.9088295159898734,1,3,3,- sites
chr5,112116486,112137080,+,1,APC,6.94,1.9088295159898734,1,2,2,- sites
chr5,112116486,112157688,+,1,APC,6.94,1.9088295159898734,1,10,10,++ sites
chr5,112321531,112339774,+,3,DCP2,33.67,-1.4504614651327448,0.7369655941662062,10,30,+++ sites
chr5,112860677,112862482,+,1,YTHDC2,16.77,0.026425286056143908,1,3,3,- sites
chr5,112868575,112878200,+,1,YTHDC2,16.77,0.026425286056143908,1,3,3,- sites
chr5,112870001,112874878,+,1,YTHDC2,16.77,0.026425286056143908,1.584962500721156,3,3,- sites
chr5,114466288,114483091,-,1,TRIM36,3.84,2.232021122534225,2,4,4,+ sites
chr5,115202366,115238689,+,1,AP3S1,68.67,-0.4889606808438023,1.584962500721156,3,3,- sites
chr5,118264231,118280344,-,1,DTWD2,7.37,-2.1332033863163096,2.321928094887362,5,5,+ sites
chr5,118440874,118456834,+,2,DMXL1,14.04,-0.6871428955276342,0,9,18,+++ sites
chr5,118445845,118456834,+,2,DMXL1,14.04,-0.6871428955276342,0,9,18,+++ sites
chr5,118809602,118814716,+,1,HSD17B4,107.11,-1.583481639727068,1,2,2,- sites
chr5,122135386,122152723,+,1,SNX2,52.09,-0.9464449252160075,1,3,3,- sites
chr5,122881110,122881535,+,1,CSNK1G3,18.51,-0.42363662820504266,1,5,5,+ sites
chr5,122881110,122893258,+,7,CSNK1G3,18.51,-0.42363662820504266,2.4405725913859815,5,35,+++ sites
chr5,122881110,122911657,+,5,CSNK1G3,18.51,-0.42363662820504266,1.1375035237499351,7,35,+++ sites
chr5,123974825,123985390,-,1,ZNF608,7.87,1.1363364970166008,1.584962500721156,15,15,+++ sites
chr5,123974825,124036962,-,1,ZNF608,7.87,1.1363364970166008,2.321928094887362,15,15,+++ sites
chr5,123979203,123985390,-,1,ZNF608,7.87,1.1363364970166008,2,15,15,+++ sites
chr5,123979203,124036962,-,1,ZNF608,7.87,1.1363364970166008,1.584962500721156,15,15,+++ sites
chr5,124036706,124080865,-,1,ZNF608,7.87,1.1363364970166008,1,2,2,- sites
chr5,125939261,125939875,+,2,PHAX,19.9,-0.46070087847989316,0,8,16,+++ sites
chr5,126140467,126147590,+,1,LMNB1,69.29,0.18114777341442498,1.584962500721156,1,1,- sites
chr5,126140467,126154834,+,1,LMNB1,69.29,0.18114777341442498,1,1,1,- sites
chr5,126140467,126161799,+,1,LMNB1,69.29,0.18114777341442498,1,7,7,++ sites
chr5,126140467,126168493,+,1,LMNB1,69.29,0.18114777341442498,2.321928094887362,10,10,++ sites
chr5,126154613,126168493,+,1,LMNB1,69.29,0.18114777341442498,1,9,9,++ sites
chr5,126862309,126874835,+,1,PRRC1,26.52,-0.5606877545981404,1.584962500721156,9,9,++ sites
chr5,127664387,127670987,-,1,FBN2,9.6,0.18057224564182112,1,10,10,++ sites
chr5,128861976,128864370,+,8,ADAMTS19,10.15,-4.2868242939314465,-1,1,8,++ sites
chr5,130775273,130797781,-,1,RAPGEF6,5.03,0.9128060256628578,1.584962500721156,5,5,+ sites
chr5,130775273,130883883,-,1,RAPGEF6,5.03,0.9128060256628578,2,15,15,+++ sites
chr5,130788746,130808437,-,1,RAPGEF6,5.03,0.9128060256628578,1,5,5,+ sites
chr5,130797397,130834300,-,1,RAPGEF6,5.03,0.9128060256628578,1,14,14,++ sites
chr5,130808279,130883883,-,1,RAPGEF6,5.03,0.9128060256628578,1,10,10,++ sites
chr5,130815205,130883883,-,1,RAPGEF6,5.03,0.9128060256628578,1,10,10,++ sites
chr5,130840318,130883883,-,1,RAPGEF6,5.03,0.9128060256628578,1,1,1,- sites
chr5,131013395,131034695,-,1,FNIP1,4.72,0.36053093411110954,1,5,5,+ sites
chr5,131034609,131046354,-,1,FNIP1,4.72,0.36053093411110954,1,6,6,+ sites
chr5,132219031,132220811,-,3,AFF4,22.58,0.5151480917139415,1.4150374992788437,6,18,+++ sites
chr5,132219031,132224865,-,1,AFF4,22.58,0.5151480917139415,1.584962500721156,14,14,++ sites
chr5,132224770,132232932,-,1,AFF4,22.58,0.5151480917139415,1,9,9,++ sites
chr5,132227855,132228810,-,1,AFF4,22.58,0.5151480917139415,3.169925001442312,2,2,- sites
chr5,132227855,132232932,-,1,AFF4,22.58,0.5151480917139415,1.584962500721156,8,8,++ sites
chr5,132262812,132270633,-,1,AFF4,22.58,0.5151480917139415,2,17,17,+++ sites
chr5,132400671,132406188,+,3,HSPA4,204.57,-1.725282651646523,-0.5849625007211563,2,6,+ sites
chr5,132403108,132409818,+,1,HSPA4,204.57,-1.725282651646523,1,2,2,- sites
chr5,133534776,133541822,-,2,PPP2CA,105.06,-0.4424865465739381,1.8073549220576042,24,48,+++ sites
chr5,133541612,133541822,-,1,PPP2CA,105.06,-0.4424865465739381,1,2,2,- sites
chr5,134018062,134023989,+,1,SEC24A,15.3,-0.6739289325618834,1,3,3,- sites
chr5,134032815,134039622,+,1,SEC24A,15.3,-0.6739289325618834,1,9,9,++ sites
chr5,134032815,134041127,+,1,SEC24A,15.3,-0.6739289325618834,1,9,9,++ sites
chr5,134076752,134077213,+,1,CAMLG,16.46,0.3445386065466193,1,2,2,- sites
chr5,134076752,134079742,+,2,CAMLG,16.46,0.3445386065466193,0.5849625007211562,2,4,+ sites
chr5,134109385,134131840,+,1,DDX46,45.51,-0.9340101731040755,1,11,11,++ sites
chr5,134681657,134705832,-,1,H2AFY,28.49,1.7485154876766171,1,4,4,+ sites
chr5,135483520,135489852,+,3,SMAD5,20.92,-0.07066520417886046,1.584962500721156,11,33,+++ sites
chr5,135483520,135499080,+,1,SMAD5,20.92,-0.07066520417886046,1.584962500721156,16,16,+++ sites
chr5,135489280,135489852,+,1,SMAD5,20.92,-0.07066520417886046,2.807354922057604,11,11,++ sites
chr5,137320945,137324004,-,14,FAM13B,5.28,1.845870157662656,2.4405725913859815,1,14,++ sites
chr5,137320945,137346838,-,1,FAM13B,5.28,1.845870157662656,1,1,1,- sites
chr5,137320945,137356886,-,1,FAM13B,5.28,1.845870157662656,1.584962500721156,1,1,- sites
chr5,137708362,137708530,+,1,KDM3B,23.49,0.3025129712582065,1,2,2,- sites
chr5,137721710,137761271,+,1,KDM3B,23.49,0.3025129712582065,1.584962500721156,22,22,+++ sites
chr5,137750820,137760030,+,1,KDM3B,23.49,0.3025129712582065,1,7,7,++ sites
chr5,137750820,137763775,+,1,KDM3B,23.49,0.3025129712582065,1,9,9,++ sites
chr5,137854380,137854556,-,1,ETF1,99.74,-1.6401002978903896,1.584962500721156,5,5,+ sites
chr5,137897268,137903411,-,2,HSPA9,208.72,-1.6326760874820871,0.5849625007211562,15,30,+++ sites
chr5,137904613,137906830,-,5,HSPA9,208.72,-1.6326760874820871,-0.7369655941662062,2,10,++ sites
chr5,138145726,138147991,+,1,CTNNA1,96.41,-0.9363316737832365,2,5,5,+ sites
chr5,138221900,138223331,+,2,CTNNA1,96.41,-0.9363316737832365,0,1,2,- sites
chr5,138221900,138253587,+,1,CTNNA1,96.41,-0.9363316737832365,1,6,6,+ sites
chr5,138614015,138614818,+,10,MATR3,22.42,-5.00128754586046,-1.7369655941662063,17,170,+++ sites
chr5,138699447,138700432,+,4,hsa_circ_001707,103.7,-0.18594306443529107,2,5,20,+++ sites
chr5,138979956,138994551,+,1,UBE2D2,50.16,-0.14320964209515097,3.321928094887362,6,6,+ sites
chr5,138979956,139003046,+,1,UBE2D2,50.16,-0.14320964209515097,2.321928094887362,7,7,++ sites
chr5,138994170,138994551,+,1,UBE2D2,50.16,-0.14320964209515097,3.169925001442312,3,3,- sites
chr5,138994281,139003046,+,3,UBE2D2,50.16,-0.14320964209515097,-0.5849625007211563,4,12,++ sites
chr5,139819703,139825560,+,3,ANKHD1,20.29,0.23442970132511773,1.584962500721156,6,18,+++ sites
chr5,139819703,139828890,+,6,ANKHD1,20.29,0.23442970132511773,1.9385994553358568,13,78,+++ sites
chr5,139819703,139838940,+,1,ANKHD1,20.29,0.23442970132511773,1,16,16,+++ sites
chr5,139819703,139851880,+,1,ANKHD1,20.29,0.23442970132511773,1,16,16,+++ sites
chr5,139865173,139885454,+,1,ANKHD1,20.29,0.23442970132511773,2,15,15,+++ sites
chr5,140056238,140062804,-,1,HARS,18.11,-0.05355950985315335,1,2,2,- sites
chr5,140961878,140963182,-,2,DIAPH1,33.88,-1.555041361680427,1.584962500721156,2,4,+ sites
chr5,145634505,145638156,+,3,RBM27,19.23,-0.6330186420656596,2.1154772174199357,2,6,+ sites
chr5,145634505,145647331,+,1,RBM27,19.23,-0.6330186420656596,1,8,8,++ sites
chr5,145640307,145643194,+,1,RBM27,19.23,-0.6330186420656596,1,4,4,+ sites
chr5,145647211,145649147,+,1,RBM27,19.23,-0.6330186420656596,1,3,3,- sites
chr5,147774276,147796767,+,1,FBXO38,11.31,-0.11409598702157561,1.584962500721156,4,4,+ sites
chr5,147774276,147805264,+,2,FBXO38,11.31,-0.11409598702157561,0,4,8,++ sites
chr5,147785819,147796767,+,1,FBXO38,11.31,-0.11409598702157561,1,4,4,+ sites
chr5,148885009,148892772,-,1,CSNK1A1,73.4,-0.16362453134043423,1.584962500721156,7,7,++ sites
chr5,148885045,148892772,-,1,CSNK1A1,73.4,-0.16362453134043423,1,7,7,++ sites
chr5,149389673,149412166,+,1,HMGXB3,3.83,0.15011844910010685,1,5,5,+ sites
chr5,149912506,149915447,+,1,NDST1,6.45,0.34632474919482936,1,7,7,++ sites
chr5,151169883,151170623,+,5,G3BP1,132.91,-1.2650982698891835,0.8479969065549501,3,15,+++ sites
chr5,151176787,151178874,+,1,G3BP1,132.91,-1.2650982698891835,1,6,6,+ sites
chr5,154169884,154183305,+,1,LARP1,51.69,-0.9005201485791738,1,31,31,+++ sites
chr5,154183760,154185592,+,1,LARP1,51.69,-0.9005201485791738,1,2,2,- sites
chr5,154244751,154252211,+,1,CNOT8,34.82,-0.14823302235690464,2,16,16,+++ sites
chr5,154311017,154316745,-,1,GEMIN5,14.38,-0.7003143154689382,1,1,1,- sites
chr5,157218710,157221980,-,1,CLINT1,35.2,-0.7666417836646501,2,2,2,- sites
chr5,158699030,158702254,+,1,UBLCP1,40.81,-0.6886453058297594,2,4,4,+ sites
chr5,159520107,159521072,-,1,PWWP2A,11.99,-0.725778758511927,1.584962500721156,20,20,+++ sites
chr5,162870679,162871487,+,1,CCNG1,304.47,-1.7673079903931108,1,11,11,++ sites
chr5,162940560,162944680,+,2,MAT2B,38.57,-0.23246439605578106,0,8,16,+++ sites
chr5,167915606,167921655,+,3,RARS,72.17,-1.2454308959221672,1.874469117916141,4,12,++ sites
chr5,167915606,167922441,+,1,RARS,72.17,-1.2454308959221672,1,4,4,+ sites
chr5,167915606,167924353,+,2,RARS,72.17,-1.2454308959221672,1.584962500721156,4,8,++ sites
chr5,167920898,167943955,+,2,RARS,72.17,-1.2454308959221672,0,23,46,+++ sites
chr5,167927595,167929110,+,3,RARS,72.17,-1.2454308959221672,0,1,3,- sites
chr5,167927595,167937691,+,1,RARS,72.17,-1.2454308959221672,1,11,11,++ sites
chr5,167927595,167943955,+,1,RARS,72.17,-1.2454308959221672,1,19,19,+++ sites
chr5,167927595,167945067,+,1,RARS,72.17,-1.2454308959221672,1,24,24,+++ sites
chr5,167986036,167991070,-,1,PANK3,44.01,0.20784885905389833,1,5,5,+ sites
chr5,167986036,167993271,-,1,PANK3,44.01,0.20784885905389833,1.584962500721156,12,12,++ sites
chr5,167986036,167996003,-,1,PANK3,44.01,0.20784885905389833,1.584962500721156,26,26,+++ sites
chr5,167993017,167993271,-,1,PANK3,44.01,0.20784885905389833,1,7,7,++ sites
chr5,167993017,167996003,-,1,PANK3,44.01,0.20784885905389833,1,21,21,+++ sites
chr5,167995650,167996003,-,1,PANK3,44.01,0.20784885905389833,2.321928094887362,14,14,++ sites
chr5,170305100,170308900,+,3,RANBP17,5.01,0.7037585487762873,0.7369655941662062,2,6,+ sites
chr5,170305100,170323119,+,5,RANBP17,5.01,0.7037585487762873,0.48542682717024166,3,15,+++ sites
chr5,170305100,170351554,+,1,RANBP17,5.01,0.7037585487762873,1,11,11,++ sites
chr5,170308809,170395381,+,1,RANBP17,5.01,0.7037585487762873,1,9,9,++ sites
chr5,170319390,170323119,+,1,RANBP17,5.01,0.7037585487762873,1,1,1,- sites
chr5,170319390,170351554,+,2,RANBP17,5.01,0.7037585487762873,1,9,18,+++ sites
chr5,170336664,170351554,+,1,RANBP17,5.01,0.7037585487762873,2.584962500721156,8,8,++ sites
chr5,170341170,170720985,+,1,RANBP17,5.01,0.7037585487762873,1,267,267,+++ sites
chr5,170345716,170597207,+,1,RANBP17,5.01,0.7037585487762873,1,260,260,+++ sites
chr5,170626673,170648844,+,1,RANBP17,5.01,0.7037585487762873,1.584962500721156,7,7,++ sites
chr5,171337575,171337801,-,1,FBXW11,24.08,0.14141975458722286,1,2,2,- sites
chr5,171337575,171341409,-,1,FBXW11,24.08,0.14141975458722286,2.584962500721156,2,2,- sites
chr5,172517317,172518404,+,1,C5orf41,0,0,1,8,8,++ sites
chr5,175716656,175723323,+,1,C5orf25,0,0,3.169925001442312,7,7,++ sites
chr5,175716656,175740848,+,1,C5orf25,0,0,1,7,7,++ sites
chr5,175740693,175772569,+,1,hsa_circ_001525,0,0,1,8,8,++ sites
chr5,175913355,175916028,+,1,FAF2,20.44,-0.31857934183816256,1.584962500721156,4,4,+ sites
chr5,175913355,175923664,+,1,FAF2,20.44,-0.31857934183816256,1,6,6,+ sites
chr5,175915951,175927147,+,1,FAF2,20.44,-0.31857934183816256,1,7,7,++ sites
chr5,176618884,176631293,+,2,NSD1,24.52,-1.0649864092685335,1,1,2,- sites
chr5,176618884,176639196,+,4,NSD1,24.52,-1.0649864092685335,0,29,116,+++ sites
chr5,176636636,176639196,+,5,NSD1,24.52,-1.0649864092685335,-0.3219280948873623,28,140,+++ sites
chr5,176671195,176673797,+,2,NSD1,24.52,-1.0649864092685335,1.584962500721156,3,6,+ sites
chr5,176671195,176678854,+,1,NSD1,24.52,-1.0649864092685335,1,11,11,++ sites
chr5,176963358,176966148,-,1,FAM193B,0.96,1.2854022188622483,2,8,8,++ sites
chr5,179132679,179137066,+,1,CANX,148.88,0.08559196670806755,2.321928094887362,9,9,++ sites
chr5,179135239,179136060,+,1,CANX,148.88,0.08559196670806755,1,2,2,- sites
chr5,179135239,179137066,+,1,CANX,148.88,0.08559196670806755,1,4,4,+ sites
chr5,179195850,179198244,+,1,MAML1,9.43,-0.13628012317555097,2,2,2,- sites
chr5,179956274,179980471,+,1,CNOT6,14.92,0.8476745526175373,2.321928094887362,7,7,++ sites
chr5,179976930,179977117,+,1,CNOT6,14.92,0.8476745526175373,1,6,6,+ sites
chr5,179976930,179980471,+,2,CNOT6,14.92,0.8476745526175373,2.4594316186372973,6,12,++ sites
chr5,179994087,179995003,+,1,CNOT6,14.92,0.8476745526175373,1,5,5,+ sites
chr5,179996109,179998432,+,1,CNOT6,14.92,0.8476745526175373,2,3,3,- sites
chr6,532468,576882,-,2,EXOC2,19.03,-0.0129458855989255,1.584962500721156,5,10,++ sites
chr6,3076997,3085642,+,1,RIPK1,9.96,-1.386354744574759,1,1,1,- sites
chr6,4042720,4044257,+,1,PRPF4B,29.35,-0.13005126609294068,1,3,3,- sites
chr6,4042720,4047482,+,1,PRPF4B,29.35,-0.13005126609294068,1,8,8,++ sites
chr6,4891946,4892613,+,6,CDYL,18.49,-1.650405685573735,2.8744691179161412,2,12,++ sites
chr6,7176887,7189555,+,1,RREB1,2.9,-2.273018494406416,1,12,12,++ sites
chr6,12120122,12126103,+,1,HIVEP1,5.2,-0.41134301572110227,1.584962500721156,62,62,+++ sites
chr6,13579682,13584457,+,2,SIRT5,3.76,-0.08291363728559294,0,2,4,+ sites
chr6,13579682,13601181,+,1,SIRT5,3.76,-0.08291363728559294,1.584962500721156,2,2,- sites
chr6,13632601,13644961,-,3,RANBP9,21.43,0.2805434617275648,1.584962500721156,9,27,+++ sites
chr6,13632601,13659064,-,1,RANBP9,21.43,0.2805434617275648,2.321928094887362,9,9,++ sites
chr6,13639794,13644961,-,2,RANBP9,21.43,0.2805434617275648,1.8073549220576042,3,6,+ sites
chr6,15374347,15468949,+,2,JARID2,62,-2.2806398863967305,0,1,2,- sites
chr6,15452236,15452406,+,1,JARID2,62,-2.2806398863967305,1,1,1,- sites
chr6,16326624,16328701,-,1,ATXN1,0.37,3.867362231421881,2.584962500721156,2,2,- sites
chr6,16522857,16753578,-,1,ATXN1,0.37,3.867362231421881,1,34,34,+++ sites
chr6,16586010,16753578,-,1,ATXN1,0.37,3.867362231421881,1,34,34,+++ sites
chr6,17669205,17669777,-,1,NUP153,46.5,-0.8838069824954774,1,3,3,- sites
chr6,17675135,17676001,-,1,NUP153,46.5,-0.8838069824954774,1.584962500721156,18,18,+++ sites
chr6,18236682,18237747,-,1,DEK,165.73,-0.1507172473608857,2,5,5,+ sites
chr6,18236682,18258636,-,9,DEK,165.73,-0.1507172473608857,1.4150374992788437,7,63,+++ sites
chr6,18249881,18258636,-,1,DEK,165.73,-0.1507172473608857,1.584962500721156,2,2,- sites
chr6,24716375,24716552,-,1,C6orf62,76.18,-0.5169017166514485,1,16,16,+++ sites
chr6,34574331,34614575,-,3,C6orf106,26.64,-1.6702945545209187,-0.5849625007211563,7,21,+++ sites
chr6,34574331,34622556,-,1,C6orf106,26.64,-1.6702945545209187,1,7,7,++ sites
chr6,34614377,34614575,-,1,C6orf106,26.64,-1.6702945545209187,1,5,5,+ sites
chr6,34789429,34804125,+,1,UHRF1BP1,9.93,-0.28853836545334605,1,1,1,- sites
chr6,35586872,35610620,-,3,FKBP5,9.15,-1.7291034763932358,1,5,15,+++ sites
chr6,35806113,35840505,-,1,SRPK1,61.75,-1.1220729860850434,1,9,9,++ sites
chr6,35806113,35888305,-,1,SRPK1,61.75,-1.1220729860850434,1,15,15,+++ sites
chr6,35825037,35840505,-,1,SRPK1,61.75,-1.1220729860850434,1.584962500721156,8,8,++ sites
chr6,36040649,36070426,+,1,MAPK14,16.76,-0.696785963384417,1,4,4,+ sites
chr6,37897734,38050233,+,1,ZFAND3,9.74,0.9525708460736845,1,4,4,+ sites
chr6,38545375,38565897,-,1,BTBD9,0.52,2.408084738637077,2.321928094887362,2,2,- sites
chr6,38560351,38565897,-,1,BTBD9,0.52,2.408084738637077,1,2,2,- sites
chr6,42235891,42237586,-,3,TRERF1,3.07,0.9858326680734063,0,1,3,- sites
chr6,42541471,42562042,+,1,UBR2,6.76,0.40163692883903845,1.584962500721156,1,1,- sites
chr6,42559888,42583828,+,1,UBR2,6.76,0.40163692883903845,1,1,1,- sites
chr6,42571325,42574389,+,1,UBR2,6.76,0.40163692883903845,2,1,1,- sites
chr6,42600289,42604932,+,1,UBR2,6.76,0.40163692883903845,1,3,3,- sites
chr6,42600289,42610219,+,1,UBR2,6.76,0.40163692883903845,1,7,7,++ sites
chr6,42603155,42610219,+,1,UBR2,6.76,0.40163692883903845,1,7,7,++ sites
chr6,42778043,42797910,+,1,KIAA0240,0,0,1,5,5,+ sites
chr6,42790533,42797910,+,1,KIAA0240,0,0,1,5,5,+ sites
chr6,42819829,42821476,+,1,KIAA0240,0,0,1,1,1,- sites
chr6,43096714,43100425,+,1,PTK7,4.94,-0.48893561294738047,1,5,5,+ sites
chr6,43126554,43127704,+,1,PTK7,4.94,-0.48893561294738047,1.584962500721156,7,7,++ sites
chr6,43495371,43535091,-,1,XPO5,35.83,-0.8253850463077216,1.584962500721156,18,18,+++ sites
chr6,43514307,43516197,-,1,XPO5,35.83,-0.8253850463077216,1.584962500721156,1,1,- sites
chr6,43514307,43528744,-,1,XPO5,35.83,-0.8253850463077216,1,5,5,+ sites
chr6,43517225,43535091,-,1,XPO5,35.83,-0.8253850463077216,1,7,7,++ sites
chr6,43523572,43535091,-,1,XPO5,35.83,-0.8253850463077216,2,4,4,+ sites
chr6,43555008,43568828,+,1,POLH,1.93,1.2435933177899896,1.584962500721156,9,9,++ sites
chr6,44387185,44397647,+,1,CDC5L,37.16,-0.10172811418542432,1,11,11,++ sites
chr6,47251673,47254331,-,16,TNFRSF21,19.28,-1.844111058244549,0.0874628412503394,10,160,+++ sites
chr6,47471015,47522502,+,1,CD2AP,40.25,-2.5675053036446096,1,5,5,+ sites
chr6,47522381,47567179,+,1,CD2AP,40.25,-2.5675053036446096,1,6,6,+ sites
chr6,47541799,47547225,+,1,CD2AP,40.25,-2.5675053036446096,1,3,3,- sites
chr6,52380803,52381535,-,2,TRAM2,7.78,-1.1815615788133795,0,4,8,++ sites
chr6,53138017,53141054,-,1,ELOVL5,88.28,-0.8175640180217122,1,4,4,+ sites
chr6,56350109,56357887,-,1,DST,16.37,0.11838935955452462,1,7,7,++ sites
chr6,56496008,56501450,-,2,DST,16.37,0.11838935955452462,0,12,24,+++ sites
chr6,56564450,56569167,-,1,DST,16.37,0.11838935955452462,1.584962500721156,20,20,+++ sites
chr6,56989531,56999668,+,1,ZNF451,14.75,-0.10864672425066804,1,5,5,+ sites
chr6,64389900,64395812,+,1,PHF3,30.05,-0.42709015952786766,1.584962500721156,21,21,+++ sites
chr6,64394029,64395812,+,1,PHF3,30.05,-0.42709015952786766,1,20,20,+++ sites
chr6,71185112,71212494,+,1,FAM135A,11.08,-0.24029805353381173,2.807354922057604,19,19,+++ sites
